DATE,gold_close,gold_open,gold_high,gold_low,gold_change_pct,gpr_index,gpr_action,gpr_threat,log_price_change,open_close_diff
2001-06-07,266.35,266.55,266.35,266.35,0.04,63.36,65.69,67.44,0.00037551633937333824,0.30000000000001137
2001-06-08,273.5,266.6,273.5,273.5,2.68,69.07,66.10,82.7,0.026490388499027757,0.25
2001-06-11,268.0,273.75,268.0,268.0,-2.01,96.34,103.43,104.76,-0.02031464135117925,0.25
2001-06-12,271.85,268.15,271.85,271.85,1.44,98.08,88.32,99.97,0.01426346308107298,0.14999999999997726
2001-06-13,272.65,271.85,272.65,272.65,0.29,89.29,71.21,98.99,0.002938477780140652,0.0
2001-06-14,275.75,272.65,275.75,275.75,1.14,64.50,46.29,81.52,0.01130573676154145,0.0
2001-06-15,271.15,275.65,271.15,271.15,-1.67,64.15,63.95,67.89,-0.01682248484654224,-0.10000000000002274
2001-06-18,273.05,271.6,273.05,273.05,0.7,75.61,43.07,107.78,0.006982755311093263,0.4500000000000455
2001-06-19,273.65,272.45,273.65,273.65,0.22,83.23,73.02,105.2,0.0021949889917644017,-0.6000000000000227
2001-06-20,272.65,273.55,272.65,272.65,-0.37,94.73,64.93,103.39,-0.0036609962178565884,-0.0999999999999659
2001-06-21,272.85,272.55,272.85,272.85,0.07,86.53,43.13,116.93,0.0007332722601704517,-0.0999999999999659
2001-06-22,272.6,272.5,272.6,272.6,-0.09,47.41,29.54,54.2,-0.0009166743698087515,-0.35000000000002274
2001-06-25,274.0,272.55,274.0,274.0,0.51,62.23,58.38,73.05,0.005122587125637921,-0.05000000000001137
2001-06-26,276.25,273.85,276.25,276.25,0.82,68.74,58.74,70.77,0.00817814644389227,-0.14999999999997726
2001-06-27,272.25,276.25,272.25,272.25,-1.45,70.61,55.09,81.69,-0.014585491018892668,0.0
2001-06-28,269.35,272.55,269.35,269.35,-1.07,65.99,68.42,57.07,-0.010709112686527028,0.30000000000001137
2001-06-29,270.85,269.4,270.85,270.85,0.56,41.78,17.85,54.59,0.005553512977365142,0.049999999999954525
2001-07-02,269.35,270.8,269.35,269.35,-0.55,91.49,83.60,95.09,-0.005553512977365058,-0.05000000000001137
2001-07-03,267.95,269.55,267.95,267.95,-0.52,77.12,41.93,93.27,-0.005211253185683645,0.19999999999998863
2001-07-04,267.95,267.85,267.95,267.95,0.0,74.75,74.52,79.1,0.0,-0.0999999999999659
2001-07-05,265.35,267.75,265.35,265.35,-0.97,86.00,47.30,108.5,-0.00975068666695511,-0.19999999999998863
2001-07-06,266.25,265.55,266.25,266.25,0.34,75.72,62.90,94.44,0.003386007749730738,0.19999999999998863
2001-07-09,266.65,266.45,266.65,266.65,0.15,26.20,29.85,24.9,0.0015012200229763651,0.19999999999998863
2001-07-10,266.35,266.65,266.35,266.35,-0.11,43.90,47.13,33.69,-0.0011257036836029497,0.0
2001-07-11,268.75,266.4,268.75,268.75,0.9,50.34,40.15,50.23,0.008970346078864386,0.049999999999954525
2001-07-12,266.85,268.25,266.85,266.85,-0.71,37.98,37.87,31.58,-0.007094876661918633,-0.5
2001-07-13,267.35,266.75,267.35,267.35,0.19,61.94,64.69,58.87,0.0018719586147866968,-0.10000000000002274
2001-07-16,267.15,267.3,267.15,267.15,-0.07,96.97,54.14,122.57,-0.0007483629909603864,-0.05000000000001137
2001-07-17,268.45,267.25,268.45,268.45,0.49,58.72,55.10,68.93,0.004854378464798143,0.10000000000002274
2001-07-18,270.75,268.4,270.75,270.75,0.86,66.89,63.51,63.57,0.00853120901252143,-0.05000000000001137
2001-07-19,269.45,270.45,269.45,269.45,-0.48,62.91,38.18,86.43,-0.004813041501594313,-0.30000000000001137
2001-07-20,270.15,269.25,270.15,270.15,0.26,52.29,55.19,56.27,0.0025945159105691374,-0.19999999999998863
2001-07-23,268.85,270.0,268.85,268.85,-0.48,60.78,60.59,63.18,-0.00482375703438757,-0.14999999999997726
2001-07-24,269.75,269.0,269.75,269.75,0.33,85.29,81.62,79.43,0.0033420008825568682,0.14999999999997726
2001-07-25,267.95,269.75,267.95,267.95,-0.67,78.70,78.46,65.44,-0.006695208197384814,0.0
2001-07-26,266.65,267.75,266.65,266.65,-0.49,59.73,48.72,81.28,-0.004863458894248121,-0.19999999999998863
2001-07-27,267.85,266.75,267.85,267.85,0.45,63.01,35.90,79.84,0.004490185280358294,0.10000000000002274
2001-07-30,265.25,267.85,265.25,265.25,-0.97,49.94,49.78,41.53,-0.0097543448328769,0.0
2001-07-31,266.85,265.35,266.85,266.85,0.6,48.12,59.04,43.09,0.006013925285861313,0.10000000000002274
2001-08-01,267.55,266.55,267.55,267.55,0.26,52.17,52.01,48.8,0.0026197619773597417,-0.30000000000001137
2001-08-02,267.75,267.75,267.75,267.75,0.07,70.18,39.18,88.7,0.0007472445705445402,0.19999999999998863
2001-08-03,268.45,267.85,268.45,268.45,0.26,38.26,38.14,42.42,0.0026109675407203397,0.10000000000002274
2001-08-06,267.75,268.45,267.75,267.75,-0.26,51.63,63.35,46.24,-0.0026109675407202907,0.0
2001-08-07,267.65,267.65,267.65,267.65,-0.04,25.97,7.40,37.01,-0.00037355248846796744,-0.10000000000002274
2001-08-08,268.35,267.45,268.35,268.35,0.26,56.26,72.58,38.52,0.002611941783447627,-0.19999999999998863
2001-08-09,273.55,268.45,273.55,273.55,1.94,51.98,57.58,52.83,0.019192321886996943,0.0999999999999659
2001-08-10,274.25,273.25,274.25,274.25,0.26,85.26,138.52,42.01,0.0025556786455046988,-0.30000000000001137
2001-08-13,276.05,274.0,276.05,276.05,0.66,103.88,99.72,108.77,0.006541909574714017,-0.25
2001-08-14,276.45,275.75,276.45,276.45,0.14,101.15,115.24,90.11,0.0014479640538883403,-0.30000000000001137
2001-08-15,276.05,276.35,276.05,276.05,-0.14,92.75,125.49,93.65,-0.0014479640538882725,-0.0999999999999659
2001-08-16,275.35,275.95,275.35,275.35,-0.25,66.20,76.99,55.04,-0.002538993021563071,-0.10000000000002274
2001-08-17,279.25,274.95,279.25,279.25,1.42,57.39,50.85,63.63,0.01406442224081947,-0.4000000000000341
2001-08-20,276.15,278.75,276.15,276.15,-1.11,42.87,38.85,51.85,-0.011163241602113634,-0.5
2001-08-21,275.05,276.25,275.05,275.05,-0.4,62.78,44.18,67.56,-0.003991297025729346,0.10000000000002274
2001-08-22,274.55,275.25,274.55,274.55,-0.18,66.63,94.90,42.21,-0.0018195055965854216,0.19999999999998863
2001-08-23,275.55,274.55,275.55,275.55,0.36,65.29,79.23,51.93,0.003635706604362673,0.0
2001-08-24,272.85,275.35,272.85,272.85,-0.98,86.67,115.20,58.72,-0.009846906697003404,-0.19999999999998863
2001-08-27,272.85,272.75,272.85,272.85,0.0,56.83,48.56,54.01,0.0,-0.10000000000002274
2001-08-28,272.25,272.75,272.25,272.25,-0.22,79.14,97.68,81.48,-0.0022014318191711717,-0.10000000000002274
2001-08-29,273.75,272.55,273.75,273.75,0.55,57.70,60.90,45.16,0.00549451931764078,0.30000000000001137
2001-08-30,275.25,273.55,275.25,275.25,0.55,55.77,77.83,37.1,0.005464494472078745,-0.19999999999998863
2001-08-31,274.45,275.25,274.45,274.45,-0.29,71.69,71.47,74.51,-0.002910680606891171,0.0
2001-09-03,273.5,274.25,273.5,273.5,-0.35,78.77,26.17,116.44,-0.003467473133862313,-0.19999999999998863
2001-09-04,272.15,273.4,272.15,272.15,-0.49,59.48,51.89,61.83,-0.00494823698182698,-0.10000000000002274
2001-09-05,272.0,272.05,272.0,272.0,-0.06,39.15,6.00,65.11,-0.0005513185842116797,-0.0999999999999659
2001-09-06,272.9,271.85,272.9,272.9,0.33,37.73,21.50,44.83,0.003303361418295347,-0.14999999999997726
2001-09-07,273.15,272.9,273.15,273.15,0.09,70.12,44.74,83.96,0.0009156671274338481,0.0
2001-09-10,271.75,273.15,271.75,271.75,-0.51,38.24,41.58,28.9,-0.0051385688404077265,0.0
2001-09-11,288.5,273.65,288.5,288.5,6.16,154.07,218.58,98.55,0.05981255994683535,1.8999999999999773
2001-09-12,279.5,291.5,279.5,279.5,-3.12,725.51,"1,319.54",294.28,-0.03169279335300036,3.0
2001-09-13,282.0,278.0,282.0,282.0,0.89,633.48,"1,178.85",206.31,0.008904778342959685,-1.5
2001-09-14,286.3,281.0,286.3,286.3,1.52,667.81,"1,231.79",210.38,0.015133141165955828,-1.0
2001-09-17,289.95,290.75,289.95,289.95,1.27,744.77,"1,388.92",277.3,0.01266828221838015,4.449999999999989
2001-09-18,288.0,289.5,288.0,288.0,-0.67,851.10,"1,544.36",336.04,-0.0067480141865035835,-0.44999999999998863
2001-09-19,290.65,288.0,290.65,290.65,0.92,755.60,"1,386.25",258.01,0.009159314011413637,0.0
2001-09-20,288.65,290.25,288.65,288.65,-0.69,771.03,"1,444.14",276.31,-0.006904912640416986,-0.39999999999997726
2001-09-21,291.7,289.0,291.7,291.7,1.06,870.98,"1,446.21",493.91,0.01051099536673318,0.35000000000002274
2001-09-24,289.5,291.25,289.5,289.5,-0.75,789.36,"1,278.34",510.2,-0.007570579860625726,-0.44999999999998863
2001-09-25,289.75,289.5,289.75,289.75,0.09,"1,045.60","1,627.43",703.49,0.0008631852068110852,0.0
2001-09-26,293.0,289.0,293.0,293.0,1.12,930.53,"1,477.60",625.5,0.011154126797206182,-0.75
2001-09-27,291.8,292.65,291.8,291.8,-0.41,786.58,"1,226.95",474.56,-0.004103972928382051,-0.35000000000002274
2001-09-28,292.95,291.5,292.95,292.95,0.39,776.38,"1,186.79",502.12,0.003933309902112335,-0.30000000000001137
2001-10-01,291.95,291.95,291.95,291.95,-0.34,617.37,893.43,419.52,-0.0034193912612510598,-1.0
2001-10-02,289.7,292.15,289.7,289.7,-0.77,769.49,"1,234.88",462.99,-0.007736649954241854,0.19999999999998863
2001-10-03,289.7,290.0,289.7,289.7,0.0,818.96,"1,328.83",450.87,0.0,0.30000000000001137
2001-10-04,290.1,289.25,290.1,290.1,0.14,702.59,"1,062.02",417.6,0.00137978635205374,-0.44999999999998863
2001-10-05,291.25,290.25,291.25,291.25,0.4,687.97,"1,042.29",423.42,0.00395631375255192,0.14999999999997726
2001-10-08,292.15,292.75,292.15,292.15,0.31,616.22,"1,046.62",336.18,0.0030853641205355396,1.5
2001-10-09,288.25,292.0,288.25,288.25,-1.33,706.40,"1,198.68",354.94,-0.013439209851277544,-0.14999999999997726
2001-10-10,285.1,289.0,285.1,285.1,-1.09,566.55,962.47,288.43,-0.010988163230542025,0.75
2001-10-11,281.5,285.5,281.5,281.5,-1.26,496.64,886.24,210.61,-0.01270754833888127,0.39999999999997726
2001-10-12,284.7,282.55,284.7,284.7,1.14,588.47,"1,041.11",211.35,0.011303546704246839,1.0500000000000114
2001-10-15,281.55,284.35,281.55,281.55,-1.11,449.56,741.35,207.99,-0.01112594258336433,-0.3499999999999659
2001-10-16,281.45,281.75,281.45,281.45,-0.04,630.97,"1,076.60",338.01,-0.0003552397905919958,0.19999999999998863
2001-10-17,282.55,281.65,282.55,282.55,0.39,618.74,"1,024.17",305.79,0.0039007141658168754,0.19999999999998863
2001-10-18,279.57,283.02,279.57,279.57,-1.05,530.52,946.43,185.74,-0.010602817610178563,0.46999999999997044
2001-10-19,279.77,279.38,279.77,279.77,0.07,455.73,749.64,208.42,0.0007151285748327482,-0.18999999999999773
2001-10-22,275.6,279.4,275.6,275.6,-1.49,422.81,710.26,238.08,-0.015017297901002908,-0.37000000000000455
2001-10-23,275.95,275.75,275.95,275.95,0.13,524.18,909.08,237.28,0.0012691507460066709,0.14999999999997726
2001-10-24,275.5,276.1,275.5,275.5,-0.16,505.96,860.46,217.79,-0.0016320612925411183,0.1500000000000341
2001-10-25,277.25,275.85,277.25,277.25,0.64,405.52,722.63,172.82,0.006331997637507326,0.35000000000002274
2001-10-26,277.4,276.8,277.4,277.4,0.05,434.08,757.30,180.48,0.0005408816502547275,-0.44999999999998863
2001-10-29,278.9,277.55,278.9,278.9,0.54,335.32,560.53,174.62,0.005392786752711972,0.1500000000000341
2001-10-30,280.35,279.15,280.35,280.35,0.52,381.04,673.95,168.64,0.005185527936238449,0.25
2001-10-31,279.65,280.5,279.65,279.65,-0.25,480.00,803.44,256.23,-0.0025000013020846715,0.14999999999997726
2001-11-01,279.95,279.55,279.95,279.95,0.11,399.28,697.82,151.66,0.001072194527305292,-0.0999999999999659
2001-11-02,279.95,279.95,279.95,279.95,0.0,385.82,664.87,178.74,0.0,0.0
2001-11-05,278.85,280.25,278.85,278.85,-0.39,279.09,463.72,132.61,-0.00393701295933942,0.30000000000001137
2001-11-06,279.9,278.95,279.9,279.9,0.38,430.88,761.62,172.79,0.003758393685845017,0.0999999999999659
2001-11-07,280.45,280.75,280.45,280.45,0.2,419.39,690.77,222.38,0.001963059432938057,0.8500000000000227
2001-11-08,277.65,280.75,277.65,277.65,-1.0,269.07,430.19,143.53,-0.010034128266729782,0.30000000000001137
2001-11-09,277.45,276.65,277.45,277.45,-0.07,325.32,564.03,131.73,-0.0007205909157059505,-1.0
2001-11-12,278.25,277.65,278.25,278.25,0.29,289.73,404.37,235.56,0.0028792533837440743,0.19999999999998863
2001-11-13,277.75,278.25,277.75,277.75,-0.18,445.86,795.07,219.32,-0.0017985616359148672,0.0
2001-11-14,277.35,277.55,277.35,277.35,-0.14,381.34,641.18,170.38,-0.001441182018495792,-0.19999999999998863
2001-11-15,275.15,277.35,275.15,275.15,-0.79,273.18,441.62,139.16,-0.007963842995475909,0.0
2001-11-16,274.85,275.25,274.85,274.85,-0.11,293.02,472.96,181.0,-0.0010909091990982745,0.10000000000002274
2001-11-19,273.0,274.85,273.0,273.0,-0.67,257.04,411.44,108.37,-0.006753699121709681,0.0
2001-11-20,273.3,272.85,273.3,273.3,0.11,332.89,611.67,108.55,0.001098297749062592,-0.14999999999997726
2001-11-21,273.35,273.25,273.35,273.35,0.02,282.94,481.73,121.6,0.00018293240698596223,-0.05000000000001137
2001-11-22,272.85,273.15,272.85,272.85,-0.18,260.60,456.10,86.68,-0.001830831708767287,-0.20000000000004547
2001-11-23,272.9,272.85,272.9,272.9,0.02,294.45,497.75,111.78,0.00018323408205177708,0.0
2001-11-26,273.15,273.0,273.15,273.15,0.09,206.59,347.99,88.85,0.0009156671274338481,0.10000000000002274
2001-11-27,273.65,272.95,273.65,273.65,0.18,297.28,501.54,152.12,0.001828822748200576,-0.19999999999998863
2001-11-28,274.35,273.65,274.35,274.35,0.26,360.98,544.35,206.84,0.002554745915057447,0.0
2001-11-29,274.05,274.5,274.05,274.05,-0.11,208.19,367.81,65.74,-0.0010940920128590145,0.14999999999997726
2001-11-30,274.4,274.25,274.4,274.4,0.13,238.01,368.48,149.02,0.0012763243596046834,0.19999999999998863
2001-12-03,277.55,274.8,277.55,277.55,1.15,212.03,311.87,132.96,0.01141420128444019,0.4000000000000341
2001-12-04,275.75,277.25,275.75,275.75,-0.65,280.51,477.60,141.53,-0.006506439002558469,-0.30000000000001137
2001-12-05,274.15,275.7,274.15,274.15,-0.58,269.59,480.34,100.16,-0.005819256283554472,-0.05000000000001137
2001-12-06,274.55,274.35,274.55,274.55,0.15,231.70,375.67,118.56,0.0014579918748243096,0.20000000000004547
2001-12-07,274.55,274.55,274.55,274.55,0.0,252.41,418.45,103.77,0.0,0.0
2001-12-10,272.75,274.45,272.75,272.75,-0.66,246.57,356.24,160.46,-0.006577769011701517,-0.10000000000002274
2001-12-11,272.75,272.95,272.75,272.75,0.0,239.95,372.80,145.11,0.0,0.19999999999998863
2001-12-12,274.25,273.05,274.25,274.25,0.55,279.69,470.52,155.05,0.0054844744421595005,0.30000000000001137
2001-12-13,274.25,274.35,274.25,274.25,0.0,261.95,418.92,131.6,0.0,0.10000000000002274
2001-12-14,278.45,274.5,278.45,278.45,1.53,301.41,502.72,139.77,0.015198410880338053,0.25
2001-12-17,277.85,278.25,277.85,277.85,-0.22,253.74,408.90,121.39,-0.0021571103097471783,-0.19999999999998863
2001-12-18,280.35,278.15,280.35,280.35,0.9,215.06,331.97,132.68,0.008957422843751226,0.2999999999999545
2001-12-19,275.95,280.45,275.95,275.95,-1.57,199.82,311.25,119.42,-0.01581913268417136,0.0999999999999659
2001-12-20,276.15,276.15,276.15,276.15,0.07,245.17,394.40,125.1,0.0007245064616863175,0.19999999999998863
2001-12-21,278.15,276.35,278.15,278.15,0.72,229.58,404.25,123.97,0.00721634017410559,0.20000000000004547
2001-12-24,278.05,277.7,278.05,278.05,-0.04,213.46,354.67,118.33,-0.0003595828877290729,-0.44999999999998863
2001-12-25,279.5,278.0,279.5,279.5,0.52,285.72,498.47,148.49,0.005201338961580737,-0.05000000000001137
2001-12-26,279.25,279.1,279.25,279.25,-0.09,188.34,254.03,138.19,-0.0008948546458437107,-0.39999999999997726
2001-12-27,277.05,279.25,277.05,277.05,-0.79,263.37,451.16,117.21,-0.007909442635951391,0.0
2001-12-28,276.55,277.25,276.55,276.55,-0.18,263.67,407.24,172.93,-0.001806358872671615,0.19999999999998863
2001-12-31,278.95,276.15,278.95,278.95,0.87,197.33,259.50,167.57,0.008640917850850242,-0.4000000000000341
2002-01-02,278.85,278.85,278.85,278.85,-0.04,232.91,361.20,150.64,-0.0003585514559745128,-0.0999999999999659
2002-01-03,278.45,278.85,278.45,278.45,-0.14,196.56,308.39,123.26,-0.00143549279988519,0.0
2002-01-04,278.95,278.55,278.95,278.95,0.18,187.88,282.59,93.19,0.0017940442558597408,0.10000000000002274
2002-01-07,278.75,278.9,278.75,278.75,-0.07,175.10,242.25,124.8,-0.0007172315172088106,-0.05000000000001137
2002-01-08,279.05,278.85,279.05,279.05,0.11,172.46,298.45,92.0,0.0010756544601140845,0.10000000000002274
2002-01-09,283.35,279.05,283.35,283.35,1.54,183.32,320.62,69.53,0.01529190538118569,0.0
2002-01-10,286.75,283.35,286.75,286.75,1.2,215.10,316.30,129.68,0.011927873393851832,0.0
2002-01-11,287.55,286.85,287.55,287.55,0.28,211.82,322.61,132.1,0.002786002150283165,0.10000000000002274
2002-01-14,285.35,287.35,285.35,285.35,-0.77,197.22,276.71,151.85,-0.007680261177046088,-0.19999999999998863
2002-01-15,284.55,284.95,284.55,284.55,-0.28,186.35,281.87,117.55,-0.0028075119335842723,-0.4000000000000341
2002-01-16,287.55,284.65,287.55,287.55,1.05,159.03,227.34,89.82,0.010487773110630306,0.0999999999999659
2002-01-17,284.45,287.15,284.45,284.45,-1.08,208.58,295.49,132.36,-0.010839266963106829,-0.4000000000000341
2002-01-18,283.55,284.0,283.55,283.55,-0.32,179.68,271.59,139.77,-0.0031690167366192957,-0.44999999999998863
2002-01-21,282.55,283.55,282.55,282.55,-0.35,148.09,209.80,90.74,-0.003532948384184667,0.0
2002-01-22,281.8,282.55,281.8,281.8,-0.27,183.62,322.18,91.61,-0.002657926611272467,0.0
2002-01-23,279.25,281.7,279.25,279.25,-0.9,163.93,265.18,92.59,-0.009090161515269764,-0.10000000000002274
2002-01-24,278.8,279.25,278.8,278.8,-0.16,144.86,196.18,86.36,-0.0016127590629412831,0.0
2002-01-25,279.45,278.85,279.45,279.45,0.23,138.53,162.12,105.17,0.002328706829338214,0.05000000000001137
2002-01-28,279.05,279.35,279.05,279.05,-0.14,152.35,210.29,103.94,-0.0014324084812645454,-0.0999999999999659
2002-01-29,281.85,278.75,281.85,281.85,1.0,181.03,259.63,132.05,0.009984037293141375,-0.30000000000001137
2002-01-30,282.05,281.95,282.05,282.05,0.07,144.94,228.79,60.26,0.0007093456584011073,0.0999999999999659
2002-01-31,282.35,281.9,282.35,282.35,0.11,202.98,280.59,135.02,0.0010630759328606164,-0.1500000000000341
2002-02-01,286.25,282.75,286.25,286.25,1.38,165.49,234.88,125.95,0.013718118749603601,0.39999999999997726
2002-02-04,289.65,286.25,289.65,289.65,1.19,106.03,153.09,85.13,0.011807742674183561,0.0
2002-02-05,297.75,290.05,297.75,297.75,2.8,150.85,196.42,112.64,0.027580910692776472,0.4000000000000341
2002-02-06,296.9,297.5,296.9,296.9,-0.29,176.87,280.93,104.7,-0.002858826465695427,-0.25
2002-02-07,300.3,296.5,300.3,300.3,1.15,178.07,219.29,139.36,0.011386593219570503,-0.39999999999997726
2002-02-08,304.0,301.0,304.0,304.0,1.23,116.33,176.72,69.09,0.012245726416937022,0.6999999999999886
2002-02-11,299.7,303.6,299.7,299.7,-1.41,153.66,228.00,95.09,-0.014245727083604174,-0.39999999999997726
2002-02-12,300.5,299.3,300.5,300.5,0.27,175.17,243.23,104.04,0.002665779652644684,-0.39999999999997726
2002-02-13,299.5,300.9,299.5,299.5,-0.33,211.82,305.01,136.99,-0.0033333364197582274,0.39999999999997726
2002-02-14,300.3,299.75,300.3,300.3,0.27,154.38,219.11,108.79,0.002667557433780498,0.25
2002-02-15,298.1,299.7,298.1,298.1,-0.73,154.50,240.17,108.87,-0.007352974305258806,-0.6000000000000227
2002-02-18,297.75,298.5,297.75,297.75,-0.12,100.87,136.76,67.1,-0.00117479244861639,0.39999999999997726
2002-02-19,293.25,298.25,293.25,293.25,-1.51,180.07,250.64,135.61,-0.01522872070182467,0.5
2002-02-20,291.7,292.5,291.7,291.7,-0.53,152.93,195.61,110.37,-0.005299610659909148,-0.75
2002-02-21,293.0,292.0,293.0,293.0,0.45,179.20,254.45,99.34,0.004446732143391568,0.30000000000001137
2002-02-22,293.0,294.0,293.0,293.0,0.0,160.47,257.11,100.08,0.0,1.0
2002-02-25,292.7,291.65,292.7,292.7,-0.1,159.69,236.94,80.29,-0.0010244153192272005,-1.3500000000000227
2002-02-26,297.75,292.55,297.75,297.75,1.73,146.34,212.20,88.5,0.01710601453756936,-0.14999999999997726
2002-02-27,296.4,298.0,296.4,296.4,-0.45,142.01,215.44,97.55,-0.004544314813477739,0.25
2002-02-28,296.95,296.5,296.95,296.95,0.19,143.91,205.72,94.83,0.001853881039937474,0.10000000000002274
2002-03-01,298.15,296.65,298.15,298.15,0.4,130.83,210.91,60.18,0.0040329411072456784,-0.30000000000001137
2002-03-04,296.85,298.05,296.85,296.85,-0.44,227.93,348.42,132.67,-0.004369754852430305,-0.0999999999999659
2002-03-05,294.07,297.07,294.07,294.07,-0.94,164.66,244.62,107.39,-0.009409126480080573,0.21999999999997044
2002-03-06,293.35,294.05,293.35,293.35,-0.24,137.54,198.38,73.0,-0.0024513988647350284,-0.01999999999998181
2002-03-07,290.25,293.65,290.25,290.25,-1.06,140.68,190.52,88.29,-0.010623814793868045,0.2999999999999545
2002-03-08,289.75,289.55,289.75,289.75,-0.17,145.26,198.77,90.0,-0.0017241383581398043,-0.6999999999999886
2002-03-11,290.8,289.6,290.8,290.8,0.36,228.33,308.17,204.47,0.0036172634395032475,-0.14999999999997726
2002-03-12,294.05,290.7,294.05,294.05,1.12,218.93,272.03,163.58,0.011114075246600685,-0.10000000000002274
2002-03-13,293.55,294.15,293.55,293.55,-0.17,190.65,225.70,178.35,-0.001701838395770044,0.0999999999999659
2002-03-14,291.15,293.35,291.15,291.15,-0.82,151.40,223.80,104.19,-0.008209384227066125,-0.19999999999998863
2002-03-15,290.05,291.25,290.05,290.05,-0.38,158.84,230.33,115.27,-0.0037852763710554665,0.10000000000002274
2002-03-18,292.45,290.35,292.45,292.45,0.83,184.03,300.88,85.7,0.00824038997696142,0.30000000000001137
2002-03-19,293.0,292.65,293.0,293.0,0.19,132.24,204.34,71.47,0.0018788971280326522,0.19999999999998863
2002-03-20,292.45,293.2,292.45,292.45,-0.19,176.20,257.63,117.21,-0.0018788971280325319,0.19999999999998863
2002-03-21,293.15,292.35,293.15,293.15,0.24,136.20,213.37,72.81,0.002390711521189293,-0.0999999999999659
2002-03-22,297.75,292.35,297.75,297.75,1.57,160.06,245.04,95.06,0.015569784825185453,-0.7999999999999545
2002-03-25,298.25,297.25,298.25,298.25,0.17,115.09,157.77,83.74,0.0016778527426159133,-0.5
2002-03-26,296.65,298.35,296.65,296.65,-0.54,124.75,170.19,87.36,-0.005379068273373361,0.10000000000002274
